V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,intro,time_front_1,time_front_2,time_front_3,time_front_4,RL_index_1,RL_index_2,RL_index_3,RL_index_4,RL_index_5,RL_index_6,RL_index_7,RL,partyid,partywhich,partylean,govsymp,A_intro,F+Act.Stim,F+Act.Time_1,F+Act.Time_2,F+Act.Time_3,F+Act.Time_4,F-Act.Stim,F-Act.Time_1,F-Act.Time_2,F-Act.Time_3,F-Act.Time_4,F+For.Stim,F+For.Time_1,F+For.Time_2,F+For.Time_3,F+For.Time_4,F-For.Stim,F-For.Time_1,F-For.Time_2,F-For.Time_3,F-For.Time_4,F+Cha.Stim,F+Cha.Time_1,F+Cha.Time_2,F+Cha.Time_3,F+Cha.Time_4,F-Cha.Stim,F-Cha.Time_1,F-Cha.Time_2,F-Cha.Time_3,F-Cha.Time_4,Q230,Act.Find,Act.Solve,Q233,Act.Char_1,Act.Char_2,Act.Char_3,Act.Char_4,Act.Char_5,Act.Char_6,Act.Char_7,Act.Char_8,Q247,For.Find,For.Solve,Q250,For.Char_1,For.Char_2,For.Char_3,For.Char_4,For.Char_5,For.Char_6,For.Char_7,For.Char_8,Q252,Cha.Find,Cha.Solve,Q255,Cha.Char_1,Cha.Char_2,Cha.Char_3,Cha.Char_4,Cha.Char_5,Cha.Char_6,Cha.Char_7,Cha.Char_8,J_Back_1,J_Back_2_1,J_Back_2_2,J_Back_2_3,J_Back_2_4,J_Back_2_5,J_Back_2_7,J_Back_2_8,J_Back_3,J_Back_4,J_Back_5,J_Intro,J_Ind1_AU,Ind1_Tid_A_1,Ind1_Tid_A_2,Ind1_Tid_A_3,Ind1_Tid_A_4,J_Ind1_KU,Ind1_Tid_K_1,Ind1_Tid_K_2,Ind1_Tid_K_3,Ind1_Tid_K_4,J_Ind2_AU,Ind2_Tid_A_1,Ind2_Tid_A_2,Ind2_Tid_A_3,Ind2_Tid_A_4,J_Ind2_KU,Ind2_Tid_K_1,Ind2_Tid_K_2,Ind2_Tid_K_3,Ind2_Tid_K_4,J_Ind3_AU,Ind3_Tid_A_1,Ind3_Tid_A_2,Ind3_Tid_A_3,Ind3_Tid_A_4,J_Ind3_KU,Ind3_Tid_K_1,Ind3_Tid_K_2,Ind3_Tid_K_3,Ind3_Tid_K_4,J_Post_1,J_Post_2,J_Post_3,Q58,Gender,Age,Edu_Own,Edu_Own_TEXT,GapYears,Study,Study_TEXT,Quota,Quota_TEXT,Grades,Housing,Housing_TEXT,Income_Own,PopSize,Income_M,Income_F,Job_M,Job_M_TEXT,Job_F,Job_F_TEXT,Edu_M,Edu_M_TEXT,Edu_F,Edu_F_TEXT,LastVote,VoteNow,LocationLatitude,LocationLongitude,LocationAccuracy
R_RWeVxvxcnFMvWQF,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:17,9/28/2015 11:30,1,1,7.826,96.174,146.89,8,2,3,2,1,1,2,2,7,2,,5,6,1,1,0,0,49.264,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,1,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,11,3,1,1,,,,,,10,10.918,12.422,18.7,2,,,,,,8,7.829,18.494,19.953,3,,,,,,3,22.694,25.101,26.323,2,6,3,1,1,1,21,4,,2,3,,1,,"12,3",2,,SU ca 72000,30000,480000,720000,10,,3,,6,,5,,2,5,56.15339661,10.22549438,-1
R_12P7hpKp8L3eOqx,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:15,9/28/2015 11:30,1,1,22.728,120.72,127.856,9,1,3,3,2,1,2,4,7,2,,2,4,1,,,,,,,,,,,1,0,0,62.334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,6,1,9,7,7,4,5,5,4,10,,,,,,,,,,,,,1,,,,,1,,,11,6,10,1,8,2.763,13.646,24.649,3,,,,,,3,5.711,5.711,7.11,1,,,,,,2,20.333,20.333,37.497,1,,,,,,6,6,10,1,1,20,4,,1,3,,1,,"10,7",3,,120000,18000,500000,600000,10,,4,,6,,6,,2,2,56.15339661,10.22549438,-1
R_3snL9IuD2lSxp2m,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:15,9/28/2015 11:30,1,1,23.665,134.407,147.468,8,3,3,1,3,1,4,1,6,3,,2,2,1,,,,,,,,,,,1,0,0,73.547,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,9,9,9,9,2,2,3,9,,,,,,,,,,,,,1,,,,,,1,,11,4,11,1,3,26.28,28.129,32.349,2,,,,,,1,27.911,27.911,29.878,1,,,,,,,,,,,2,14.321,14.321,15.67,1,5,3,5,1,1,19,4,,0,3,,1,,"9,5",3,,60000,26000,200000,400000,6,,5,,4,,7,Landbrugsskole,2,2,56.15339661,10.22549438,-1
R_1pmrxEZcDRsa8fq,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:09,9/28/2015 11:30,1,1,20.908,309.794,311.648,10,3,2,1,2,6,6,1,3,2,,10,1,1,,,,,,,,,,,,,,,,,,,,,1,49.395,53.042,59.247,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,8,4,8,8,4,3,3,4,2,,,,,1,,,11,4,4,1,7,33.679,33.679,35.247,1,,,,,,,,,,,9,31.961,31.961,34.454,1,,,,,,4,14.835,14.835,16.973,1,10,6,4,1,2,29,1,,6,3,,3,stand-by,"7,9",8,hos familie,,3000,,,7,,6,,5,,6,,10,12,56.15339661,10.22549438,-1
R_1ZgpUErzAOF46eB,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:18,9/28/2015 11:31,1,1,12.348,101.411,102.123,11,1,4,3,1,2,2,5,7,1,2,,8,1,,,,,,1,0,0,31.186,0,,,,,,,,,,,,,,,,,,,,,1,8,6,1,6,7,6,7,6,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,1,,,7,2,9,1,,,,,,4,5.416,5.416,7.691,1,,,,,,8,30.48,32.796,34.076,2,,,,,,4,6.36,6.946,7.897,2,3,2,9,1,1,19,4,,0,3,,3,Standby,8.5,8,Lejelejlighed,30000,74000,600000,3500000,4,,11,Advokat,6,,6,,2,2,56.15339661,10.22549438,-1
R_3QWNoH08xGcmp1C,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:14,9/28/2015 11:31,1,1,19.109,71.774,73.383,7,2,3,4,5,2,3,2,4,1,4,,3,1,,,,,,,,,,,1,0,0,70.372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,1,10,10,9,9,6,8,7,9,,,,,,,,,,,,,1,,1,,,1,,,9,4,8,1,,,,,,10,20.728,20.728,27.027,1,,,,,,9,42.165,42.165,48.773,1,7,22.838,22.838,25.572,1,,,,,,9,2,6,1,1,21,4,,1,3,,1,,"9,3",3,,80,10,,,11,Folkeskolelærer,11,Politimand,3,,1,,4,4,56.15339661,10.22549438,-1
R_uemZz1ohBlvEv8l,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:14,9/28/2015 11:31,1,1,34.924,173.739,174.666,13,1,3,2,1,4,2,2,8,3,,8,9,1,1,0,0,53.408,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,6,6,7,4,4,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,4,8,1,,,,,,8,26.27,26.27,31.177,1,,,,,,9,20.361,25.82,27.403,2,10,18.612,35.845,42.737,3,,,,,,7,3,6,1,2,20,4,,0,3,,1,,"10,2",6,,9000,330,500,400,4,,3,,4,,4,,8,8,56.15339661,10.22549438,-1
R_vVpD67nCL1m1EUF,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:15,9/28/2015 11:31,1,1,17.664,117.088,121.383,11,3,3,2,1,1,3,2,5,2,,1,3,1,1,0,0,43.102,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,9,1,10,8,10,9,8,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,11,4,8,1,5,46.327,59.219,60.852,2,,,,,,,,,,,11,21.034,21.034,47.77,1,8,23.425,23.425,27.591,1,,,,,,4,4,8,1,2,20,4,,1,3,,1,,"11,7",2,,Ved ikke,Ved ikke,Ved ikke,480,7,,11,Bankrådgiver,4,,4,,1,1,56.15339661,10.22549438,-1
R_3MKYngU4qbFyKLd,Default Response Set,Anonymous,,,192.38.33.2,0,9/28/2015 11:15,9/28/2015 11:31,1,1,4.272,182.891,184.207,15,1,3,2,1,1,1,4,8,1,8,,8,1,,,,,,,,,,,,,,,,,,,,,1,2.35,9.621,75.226,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,7,1,11,11,11,11,7,7,7,4,1,,,,,1,,,11,4,11,1,,,,,,9,18.412,18.412,19.821,1,11,16.032,16.032,24.297,1,,,,,,9,12.913,19.994,24.847,3,,,,,,9,4,6,1,1,21,2,,1,3,,1,,"12,3",6,,100,4.5,,,11,Bogholder,6,,3,,2,,8,8,56.15339661,10.22549438,-1
R_cVjNdtjm4W8tJGp,Default Response Set,Anonymous,,,192.38.33.14,0,9/28/2015 11:17,9/28/2015 11:32,1,1,31.407,120.362,122.052,7,4,4,2,3,1,3,3,5,1,1,,4,1,,,,,,,,,,,1,0,0,66.119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,1,7,6,6,6,7,8,7,8,,,,,,,,,,,,,1,,1,,,,,,8,6,6,1,7,24.57,24.57,25.599,1,,,,,,7,14.55,14.55,15.596,1,,,,,,7,7.846,7.846,8.681,1,,,,,,6,3,6,1,1,,1,,2,3,,1,,"9,3",6,,80000,55,,,2,,2,,5,,6,,1,1,56.15339661,10.22549438,-1
R_3hfOdzpubCtjvjC,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:14,9/28/2015 11:32,1,1,22.749,124.249,126.617,8,5,6,1,5,1,6,1,2,3,,9,1,1,,,,,,,,,,,,,,,,1,0,0,74.424,0,,,,,,,,,,,,,,,,,,,,,,,1,8,8,1,8,6,8,8,9,6,9,10,,,,,,,,,,,,,1,,,,,,1,,11,6,8,1,,,,,,1,25.913,25.913,27.895,1,,,,,,7,29.127,31.803,33.166,2,1,13.298,13.298,15.238,1,,,,,,6,3,8,1,1,21,4,,0,3,,2,,"7,5",7,,SU hjemmeboende  (2300/måned),Aarhus... ved ikke :),A kasse,Pensionist,9,,7,,3,,7,Teknikum ,9,9,56.15339661,10.22549438,-1
R_3iRvcjKLVOdQPAv,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:14,9/28/2015 11:32,1,1,47.598,126.536,132.399,7,3,3,1,4,5,3,4,7,3,,1,12,1,1,0,0,74.666,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,10,9,11,10,3,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,11,6,,1,11,11.552,11.552,16.057,1,,,,,,,,,,,9,36.052,36.052,42.325,1,,,,,,1,23.006,23.006,28.044,1,6,6,6,1,1,25,1,,0,4,"jura AU,Offentlig politik og økonomi AU, anvendt filosofi Aalborg",1,,"10,4 (11,23 i to år)",8,Forældrekøb,?,25.000-50.000 --> Holbæk,350,400,11,SOSU,11,Tømre,7,HF + SOSU assistent,,,2,1,56.15339661,10.22549438,-1
R_1oGVpVYNCqXXXNz,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:18,9/28/2015 11:32,1,1,25.675,109.296,110.932,7,3,4,1,5,2,3,3,5,2,,13,5,1,1,0,0,62.773,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,7,1,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,9,4,9,1,11,10.131,10.131,11.628,1,,,,,,9,29.314,29.314,36.018,1,,,,,,8,5.089,5.089,6.894,1,,,,,,6,4,6,1,2,19,4,,1,3,,1,,"9,49",2,,,600 000,,,11,Sosionom,11,Lege,6,,6,,13,4,56.15339661,10.22549438,-1
R_4IQS4RtGpajVVJv,Default Response Set,Anonymous,,,192.38.33.12,0,9/28/2015 11:14,9/28/2015 11:32,1,1,20.42,106.808,107.916,8,1,5,5,1,2,1,5,9,1,5,,7,1,1,0,0,63.519,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,1,9,6,9,6,6,7,9,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,8,6,1,1,,,,,,3,10.896,11.7,13.469,2,,,,,,1,28.394,28.394,31.956,1,1,19.404,19.404,21.9,1,,,,,,3,6,1,1,1,21,1,,2,3,,2,,7.2,6,,60000,600,.. ved ikke,.. ved ikke,2,,2,,5,,5,,5,5,56.15339661,10.22549438,-1
R_3m1NRTZEgFAIjjx,Default Response Set,Anonymous,,,192.38.33.16,0,9/28/2015 11:16,9/28/2015 11:33,1,1,11.615,51.325,53.675,7,5,2,1,5,1,5,1,1,1,9,,2,1,,,,,,1,0,0,76.248,0,,,,,,,,,,,,,,,,,,,,,1,8,6,1,11,8,10,7,5,6,5,10,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,11,4,3,1,,,,,,7,24.683,24.683,25.912,1,8,30.535,30.535,31.539,1,,,,,,,,,,,4,9.929,23.24,32.424,2,4,3,6,1,2,21,4,,1,3,,1,,"12,0",8,Midlertidigt i en kælder hos en af mine forældres venner venner.....,130,25,Sygeplejerske,Pædagog??,11,sygeplejerske,11,pædagog,5,,5,,9,9,56.15339661,10.22549438,-1
R_PBRSIsi6zzNztap,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:15,9/28/2015 11:33,1,1,21.323,202.822,205.738,11,4,5,3,3,2,3,4,6,2,,2,5,1,,,,,,,,,,,,,,,,1,0,0,74.261,0,,,,,,,,,,,,,,,,,,,,,,,1,7,5,1,8,8,8,5,7,7,6,9,,,,,,,,,,,,,2,,,,,1,,,6,2,8,1,5,23.333,50.202,51.603,2,,,,,,,,,,,8,11.821,15.738,16.998,2,,,,,,7,12.871,18.22,19.217,2,6,2,8,1,2,22,4,,2,3,,1,,"9,4",3,,Lige pt. SU fordelt på 12 måneder,Ca. 4 mio.,Ved ikke,Ved ikke,2,,2,,5,,5,,2,2,56.15339661,10.22549438,-1
